wavenumber,blue,black,red
7097.834,58.48063,57.85839,67.12669
7098.798,58.54519,57.91499,67.13023
7099.763,58.61422,57.97385,67.14063
7100.727,58.6811,58.02131,67.15163
7101.691,58.74392,58.07158,67.16103
7102.656,58.80043,58.12339,67.16039
7103.62,58.84751,58.16746,67.15778
7104.584,58.90119,58.21882,67.16254
7105.548,58.96645,58.27434,67.16802
7106.513,59.02638,58.32002,67.17852
7107.477,59.0809,58.36592,67.18417
7108.441,59.13587,58.4129,67.18809
7109.405,59.19279,58.46058,67.19506
7110.37,59.2501,58.50793,67.19426
7111.334,59.30461,58.5549,67.1943
7112.298,59.35747,58.59986,67.19981
7113.262,59.41329,58.64098,67.20808
7114.227,59.46022,58.68111,67.20885
7115.191,59.50377,58.72157,67.20009
7116.155,59.55942,58.76607,67.20196
7117.119,59.60578,58.81052,67.20256
7118.083,59.64646,58.84783,67.19748
7119.048,59.69872,58.89294,67.19626
7120.012,59.74814,58.93617,67.20026
7120.976,59.79515,58.97097,67.20308
7121.94,59.84406,59.01332,67.21033
7122.905,59.895,59.0554,67.21273
7123.869,59.94103,59.08658,67.20734
7124.833,59.98867,59.12526,67.20873
7125.797,60.02969,59.17061,67.21227
7126.762,60.07065,59.20672,67.20352
7127.726,60.11626,59.24331,67.19341
7128.69,60.16328,59.27697,67.19284
7129.654,60.2135,59.3161,67.19895
7130.619,60.25453,59.3508,67.1959
7131.583,60.28613,59.3768,67.18889
7132.547,60.32611,59.41029,67.18574
7133.512,60.37006,59.45308,67.187
7134.476,60.41588,59.49411,67.18961
7135.44,60.4583,59.53085,67.18716
7136.404,60.49426,59.56323,67.17812
7137.369,60.53222,59.5919,67.17438
7138.333,60.56805,59.62524,67.17178
7139.297,60.60057,59.66014,67.17243
7140.261,60.64003,59.68674,67.17509
7141.226,60.68047,59.71656,67.17644
7142.19,60.71763,59.75117,67.17783
7143.154,60.75909,59.78567,67.18618
7144.118,60.7993,59.81893,67.19278
7145.083,60.8346,59.84952,67.19026
7146.047,60.86892,59.87819,67.19246
7147.011,60.90117,59.90844,67.20003
7147.975,60.93544,59.93871,67.20589
7148.939,60.97871,59.97546,67.21357
7149.904,61.01805,60.01135,67.22702
7150.868,61.04645,60.03694,67.24134
7151.832,61.07816,60.0588,67.24702
7152.796,61.11872,60.08931,67.25896
7153.761,61.14811,60.11971,67.26421
7154.725,61.17323,60.14665,67.26883
7155.689,61.20749,60.17365,67.28693
7156.653,61.24111,60.20172,67.29964
7157.618,61.27569,60.22817,67.3076
7158.582,61.31144,60.25677,67.31559
7159.546,61.34056,60.28541,67.31868
7160.51,61.36689,60.31179,67.3195
7161.475,61.39505,60.33593,67.32849
7162.439,61.42739,60.35539,67.33723
7163.403,61.46304,60.38636,67.34109
7164.368,61.4916,60.4141,67.34184
7165.332,61.51923,60.4367,67.34686
7166.296,61.54919,60.46358,67.35283
7167.26,61.56756,60.48867,67.357
7168.225,61.58947,60.50277,67.36008
7169.188,61.62657,60.52357,67.36517
7170.153,61.65494,60.54691,67.37024
7171.117,61.67871,60.57318,67.3729
7172.082,61.71327,60.60714,67.38052
7173.046,61.74141,60.62701,67.383
7174.01,61.76522,60.64339,67.39056
7174.974,61.79806,60.6703,67.39781
7175.938,61.82418,60.68898,67.39326
7176.903,61.8466,60.71073,67.39626
7177.867,61.86794,60.73391,67.40296
7178.831,61.89075,60.75004,67.40608
7179.795,61.90855,60.76887,67.40282
7180.76,61.91742,60.7837,67.39267
7181.724,61.94011,60.79912,67.39361
7182.688,61.96902,60.81675,67.39954
7183.652,61.99554,60.83849,67.40572
7184.617,62.021,60.86289,67.41863
7185.581,62.03407,60.87114,67.4199
7186.545,62.04722,60.88288,67.41335
7187.509,62.07233,60.90405,67.41852
7188.474,62.0972,60.9233,67.42676
7189.438,62.11118,60.93661,67.42049
7190.402,62.12329,60.94217,67.41439
7191.366,62.14174,60.95576,67.41354
7192.331,62.16333,60.97455,67.42274
7193.295,62.18096,60.98774,67.43562
7194.259,62.203,61.01478,67.43896
7195.224,62.22593,61.03473,67.43939
7196.188,62.24059,61.04638,67.43578
7197.152,62.26052,61.0591,67.43477
7198.116,62.27656,61.06697,67.43427
7199.081,62.28493,61.08274,67.43581
7200.044,62.30376,61.10008,67.43847
7201.009,62.32889,61.11647,67.44376
7201.973,62.33912,61.12727,67.44695
7202.938,62.34369,61.13374,67.4461
7203.902,62.35098,61.14307,67.44198
7204.866,62.36395,61.15917,67.43506
7205.83,62.38291,61.17199,67.43272
7206.794,62.40542,61.17994,67.43693
7207.759,62.42099,61.19211,67.44569
7208.723,62.42849,61.20062,67.45051
7209.687,62.43903,61.20899,67.45985
7210.651,62.45061,61.22148,67.46399
7211.616,62.45779,61.2331,67.46359
7212.58,62.46833,61.24549,67.46261
7213.544,62.47955,61.25623,67.4576
7214.508,62.48432,61.26241,67.4476
7215.473,62.49665,61.27611,67.45603
7216.437,62.51022,61.29432,67.47095
7217.401,62.52039,61.30528,67.47501
7218.365,62.52073,61.3021,67.47015
7219.33,62.5232,61.3045,67.46601
7220.294,62.55067,61.32108,67.47681
7221.258,62.56619,61.32929,67.4772
7222.222,62.57259,61.33764,67.47631
7223.187,62.57972,61.34863,67.48196
7224.151,62.59019,61.35912,67.48473
7225.115,62.59942,61.36317,67.48315
7226.08,62.60158,61.36304,67.47542
7227.043,62.61105,61.36816,67.47847
7228.008,62.62626,61.38135,67.48168
7228.972,62.63121,61.38929,67.4762
7229.937,62.64315,61.39474,67.47122
7230.9,62.66163,61.40406,67.47223
7231.865,62.66583,61.41226,67.47223
7232.829,62.67064,61.4187,67.47114
7233.793,62.69503,61.42947,67.48942
7234.758,62.71465,61.44053,67.49571
7235.722,62.72064,61.44527,67.4902
7236.686,62.722,61.45128,67.48563
7237.65,62.73442,61.46354,67.48405
7238.615,62.74714,61.47086,67.48405
7239.579,62.75575,61.47692,67.48348
7240.543,62.77065,61.48493,67.48883
7241.507,62.77586,61.49088,67.4845
7242.472,62.76814,61.4988,67.47157
7243.436,62.77578,61.49965,67.47225
7244.4,62.79399,61.50147,67.47392
7245.364,62.80988,61.5068,67.47421
7246.329,62.81778,61.51598,67.4734
7247.293,62.82664,61.52655,67.48106
7248.257,62.83457,61.53111,67.48932
7249.221,62.83638,61.53703,67.48383
7250.186,62.84481,61.54042,67.47788
7251.15,62.8574,61.54625,67.48615
7252.114,62.85859,61.55402,67.48866
7253.078,62.85716,61.56263,67.47882
7254.042,62.86392,61.56915,67.4767
7255.007,62.87357,61.57228,67.48213
7255.971,62.88533,61.57574,67.4838
7256.936,62.89111,61.57824,67.49132
7257.899,62.89782,61.58289,67.49882
7258.864,62.90591,61.59135,67.49951
7259.828,62.90596,61.59544,67.49497
7260.792,62.90319,61.59686,67.49419
7261.756,62.90312,61.59859,67.49413
7262.721,62.90702,61.60067,67.49821
7263.685,62.91597,61.59739,67.50319
7264.649,62.92061,61.59793,67.50043
7265.614,62.91722,61.60217,67.49525
7266.578,62.91697,61.60299,67.49037
7267.542,62.92196,61.60571,67.48775
7268.506,62.93224,61.61906,67.49976
7269.471,62.93601,61.62257,67.51013
7270.435,62.93377,61.62292,67.51055
7271.399,62.92897,61.63139,67.51167
7272.363,62.93338,61.63509,67.51363
7273.328,62.93705,61.63082,67.50362
7274.292,62.94051,61.63546,67.50295
7275.256,62.94664,61.63995,67.51491
7276.22,62.94668,61.64109,67.51529
7277.185,62.94802,61.64243,67.50537
7278.149,62.95765,61.65185,67.51072
7279.113,62.96955,61.66127,67.51369
7280.077,62.97158,61.66428,67.51041
7281.042,62.97284,61.66522,67.51702
7282.006,62.98531,61.66945,67.52397
7282.97,62.98614,61.67625,67.52326
7283.934,62.9919,61.68703,67.52416
7284.898,63.00312,61.69859,67.52635
7285.863,63.01168,61.70579,67.53035
7286.827,63.0161,61.70867,67.53634
7287.792,63.02371,61.72073,67.54588
7288.755,63.03036,61.72871,67.54475
7289.72,63.04053,61.74197,67.54541
7290.684,63.05608,61.76253,67.55668
7291.648,63.07307,61.77993,67.56644
7292.612,63.0874,61.78847,67.56717
7293.577,63.0935,61.79597,67.56964
7294.541,63.09807,61.81271,67.5813
7295.505,63.11291,61.82314,67.58572
7296.47,63.12581,61.8298,67.57921
7297.434,63.1368,61.84356,67.58205
7298.398,63.15093,61.86216,67.59888
7299.362,63.15726,61.87927,67.60481
7300.327,63.16988,61.88938,67.60506
7301.291,63.19024,61.9012,67.61446
7302.255,63.20675,61.92381,67.63097
7303.219,63.21352,61.9404,67.63487
7304.184,63.22172,61.95438,67.63411
7305.148,63.23238,61.96579,67.639
7306.112,63.23288,61.97243,67.63676
7307.076,63.24714,61.98323,67.64054
7308.041,63.27378,62.0019,67.65855
7309.005,63.29282,62.01898,67.67245
7309.969,63.30348,62.03295,67.67195
7310.933,63.30618,62.0481,67.66608
7311.897,63.31058,62.05923,67.66943
7312.862,63.32225,62.06747,67.6807
7313.826,63.33526,62.07761,67.68719
7314.79,63.34596,62.09052,67.69801
7315.754,63.36057,62.10707,67.70443
7316.719,63.36375,62.11374,67.69756
7317.683,63.37382,62.12762,67.70226
7318.647,63.38313,62.14546,67.71038
7319.611,63.39678,62.15998,67.71675
7320.576,63.41006,62.16484,67.71925
7321.54,63.41671,62.16947,67.71953
7322.504,63.42012,62.18033,67.72386
7323.468,63.42611,62.19279,67.72658
7324.433,63.43806,62.2008,67.73293
7325.397,63.45164,62.21202,67.73975
7326.361,63.46015,62.22504,67.74023
7327.326,63.44839,62.2262,67.73071
7328.29,63.4537,62.22783,67.72701
7329.254,63.48355,62.24425,67.73421
7330.218,63.49691,62.257,67.7394
7331.183,63.50459,62.26296,67.74577
7332.146,63.51167,62.27253,67.74571
7333.111,63.51987,62.28496,67.7488
7334.075,63.52246,62.29277,67.7486
7335.04,63.53234,62.30029,67.75032
7336.004,63.54112,62.30645,67.7487
7336.968,63.54869,62.31809,67.75519
7337.932,63.55609,62.33042,67.76306
7338.896,63.55622,62.3383,67.75951
7339.861,63.55164,62.3457,67.75486
7340.825,63.56438,62.34642,67.7562
7341.789,63.58088,62.35607,67.75552
7342.753,63.59827,62.37641,67.75898
7343.718,63.60387,62.38218,67.76248
7344.682,63.61551,62.38666,67.76061
7345.646,63.63045,62.39765,67.76196
7346.61,63.63484,62.40805,67.76531
7347.575,63.64442,62.41806,67.76929
7348.539,63.65879,62.42757,67.76864
7349.503,63.66977,62.43783,67.77593
7350.467,63.67767,62.44415,67.78041
7351.432,63.69088,62.45422,67.78273
7352.396,63.70728,62.46641,67.78966
7353.36,63.71604,62.4696,67.79163
7354.324,63.71251,62.47428,67.78793
7355.289,63.70877,62.47678,67.78105
7356.253,63.72161,62.48095,67.77187
7357.217,63.73582,62.48814,67.7691
7358.182,63.74442,62.49659,67.78023
7359.146,63.75174,62.50808,67.78685
7360.11,63.76865,62.52462,67.79345
7361.074,63.78083,62.5348,67.79615
7362.039,63.79144,62.5373,67.79774
7363.002,63.81152,62.55577,67.80398
7363.967,63.82597,62.57587,67.81365
7364.931,63.83748,62.58798,67.81961
7365.896,63.8463,62.59488,67.81937
7366.86,63.85254,62.59481,67.81474
7367.824,63.85338,62.59579,67.80878
7368.788,63.86054,62.60568,67.79942
7369.752,63.87778,62.61865,67.80246
7370.717,63.88675,62.63111,67.81075
7371.681,63.89154,62.64499,67.81709
7372.645,63.90792,62.658,67.82773
7373.609,63.91941,62.66317,67.82721
7374.574,63.92218,62.66371,67.82083
7375.538,63.92935,62.6728,67.82198
7376.502,63.9444,62.69061,67.82675
7377.466,63.96018,62.70695,67.8331
7378.431,63.96867,62.71183,67.83538
7379.395,63.97739,62.71837,67.83855
7380.359,63.98939,62.72789,67.84113
7381.323,63.99706,62.73533,67.82944
7382.288,64.01599,62.75874,67.83778
7383.252,64.033,62.76972,67.85519
7384.216,64.03463,62.7697,67.85533
7385.18,64.04581,62.7793,67.86212
7386.145,64.05638,62.78711,67.86566
7387.109,64.06498,62.80047,67.86491
7388.073,64.07349,62.81911,67.86668
7389.038,64.086,62.83393,67.8789
7390.001,64.09718,62.83935,67.88195
7390.966,64.10677,62.84422,67.87647
7391.93,64.12783,62.8611,67.88321
7392.895,64.13493,62.86953,67.89001
7393.858,64.1351,62.87968,67.89311
7394.823,64.15231,62.89987,67.89242
7395.787,64.16752,62.90754,67.88148
7396.751,64.16848,62.90606,67.87983
7397.716,64.17218,62.9214,67.88943
7398.68,64.18488,62.93756,67.8908
7399.644,64.19815,62.94585,67.90187
7400.608,64.20569,62.95349,67.91173
7401.573,64.20936,62.95427,67.90567
7402.537,64.21194,62.96001,67.8974
7403.501,64.23038,62.98301,67.89819
7404.465,64.24321,62.99726,67.90226
7405.43,64.24772,63.00658,67.90907
7406.394,64.25636,63.02079,67.91468
7407.358,64.27328,63.02861,67.91449
7408.322,64.29482,63.0396,67.9231
7409.287,64.30416,63.05576,67.93184
7410.251,64.30876,63.06495,67.93512
7411.215,64.3242,63.07259,67.93736
7412.179,64.3343,63.07928,67.93301
7413.144,64.33942,63.09167,67.92797
7414.108,64.35551,63.11008,67.94051
7415.072,64.36347,63.1215,67.94881
7416.036,64.37234,63.12556,67.94592
7417,64.39058,63.13583,67.94418
7417.965,64.40366,63.1503,67.93652
7418.929,64.40974,63.15365,67.92977
7419.894,64.41679,63.16329,67.93312
7420.857,64.43953,63.18568,67.95161
7421.822,64.45618,63.19425,67.96143
7422.786,64.4654,63.20449,67.96078
7423.75,64.47433,63.22064,67.95909
7424.714,64.48093,63.23098,67.95284
7425.679,64.48838,63.2375,67.95225
7426.643,64.50661,63.24927,67.96564
7427.607,64.52802,63.26347,67.97388
7428.572,64.54385,63.2783,67.96487
7429.536,64.5496,63.28303,67.95683
7430.5,64.56077,63.29664,67.96709
7431.464,64.57816,63.31194,67.98145
7432.429,64.58787,63.32378,67.9906
7433.393,64.5898,63.32706,67.98926
7434.357,64.59579,63.32964,67.98127
7435.321,64.61538,63.35241,67.98563
7436.286,64.64445,63.3784,67.9892
7437.25,64.65608,63.38586,67.99681
7438.214,64.66118,63.39041,67.9959
7439.178,64.66911,63.40139,67.98836
7440.143,64.69315,63.42069,68.00251
7441.107,64.70382,63.43207,68.0132
7442.071,64.71262,63.44156,68.01004
7443.035,64.73053,63.45185,68.00706
7444,64.74861,63.46243,68.00475
7444.964,64.75758,63.47356,68.01728
7445.928,64.76028,63.48829,68.03226
7446.892,64.76448,63.49601,68.02743
7447.856,64.76672,63.5023,68.01617
7448.821,64.78342,63.51334,68.01995
7449.785,64.79162,63.52004,68.0179
7450.75,64.8103,63.53679,68.02425
7451.713,64.84172,63.5527,68.04049
7452.678,64.85896,63.56305,68.05013
7453.642,64.86212,63.57134,68.03864
7454.606,64.8688,63.58391,68.0353
7455.57,64.88418,63.59781,68.04371
7456.535,64.8941,63.61339,68.03728
7457.499,64.90477,63.62131,68.03754
7458.463,64.91019,63.62119,68.04597
7459.428,64.9156,63.63102,68.04928
7460.392,64.9269,63.64565,68.05064
7461.356,64.94395,63.64787,68.04749
7462.32,64.95124,63.65025,68.05252
7463.285,64.95998,63.66488,68.06322
7464.249,64.9733,63.67828,68.07623
7465.213,64.98394,63.68974,68.08394
7466.177,64.98743,63.69022,68.0787
7467.142,64.99598,63.6936,68.07313
7468.106,65.01193,63.72031,68.07374
7469.07,65.02311,63.73841,68.07967
7470.034,65.02893,63.7355,68.08282
7470.999,65.03428,63.74464,68.09089
7471.963,65.0486,63.76878,68.10242
7472.927,65.05897,63.78034,68.10204
7473.891,65.05981,63.7746,68.08885
7474.855,65.06436,63.78045,68.08422
7475.82,65.08017,63.79684,68.09672
7476.784,65.0955,63.80696,68.10138
7477.748,65.10027,63.81377,68.10177
7478.712,65.11146,63.82692,68.11264
7479.677,65.12077,63.82818,68.11367
7480.641,65.13338,63.83057,68.10536
7481.605,65.14804,63.84892,68.11186
7482.569,65.15281,63.86311,68.11555
7483.534,65.16106,63.87112,68.12054
7484.498,65.17027,63.88711,68.13574
7485.462,65.17963,63.90529,68.14306
7486.426,65.19011,63.90681,68.13768
7487.391,65.1978,63.90202,68.13441
7488.355,65.20979,63.90576,68.13869
7489.319,65.21864,63.91137,68.13909
7490.284,65.21902,63.9194,68.14333
7491.248,65.21521,63.92935,68.14382
7492.212,65.22387,63.9374,68.13903
7493.176,65.2362,63.94523,68.13943
7494.141,65.24951,63.96323,68.1509
7495.104,65.25318,63.97278,68.15427
7496.069,65.2539,63.96308,68.14726
7497.033,65.25804,63.95575,68.14459
7497.998,65.27129,63.9754,68.15712
7498.962,65.2788,63.9902,68.15895
7499.926,65.28275,63.99294,68.15189
7500.89,65.29272,64.00061,68.15563
7501.854,65.30792,64.01066,68.16504
7502.819,65.31398,64.01718,68.16647
7503.783,65.31804,64.01936,68.16197
7504.747,65.31937,64.01711,68.15266
7505.711,65.31853,64.02557,68.15819
7506.676,65.32466,64.04212,68.17164
7507.64,65.33283,64.0519,68.17863
7508.604,65.3522,64.05988,68.18568
7509.568,65.3569,64.06487,68.18549
7510.533,65.35706,64.06379,68.18352
7511.497,65.3653,64.06448,68.18855
7512.461,65.37112,64.06791,68.18924
7513.425,65.37308,64.07784,68.18919
7514.39,65.37901,64.08745,68.18526
7515.354,65.3857,64.09184,68.18154
7516.318,65.3888,64.09203,68.18964
7517.282,65.38835,64.09891,68.19812
7518.247,65.39837,64.10636,68.2011
7519.211,65.40749,64.12103,68.20547
7520.175,65.41726,64.13912,68.21062
7521.14,65.42661,64.1394,68.20585
7522.104,65.42265,64.13177,68.2074
7523.068,65.41889,64.12525,68.20933
7524.032,65.4216,64.13335,68.2044
7524.997,65.42901,64.1458,68.20621
7525.961,65.44818,64.16084,68.22355
7526.925,65.44937,64.16186,68.22822
7527.889,65.45641,64.15208,68.22827
7528.854,65.46406,64.15872,68.22797
7529.818,65.46323,64.17753,68.22662
7530.782,65.463,64.19357,68.23296
7531.746,65.47035,64.19971,68.22927
7532.71,65.48286,64.19184,68.22699
7533.675,65.4876,64.20454,68.24271
7534.639,65.48331,64.21874,68.2539
7535.603,65.47897,64.21408,68.24084
7536.567,65.48008,64.2083,68.24178
7537.532,65.48558,64.20391,68.25732
7538.496,65.49545,64.21091,68.26881
7539.46,65.50311,64.21562,68.26153
7540.424,65.50748,64.21709,68.24091
7541.389,65.50144,64.22649,68.24817
7542.353,65.48714,64.23298,68.26399
7543.317,65.48114,64.2268,68.25808
7544.281,65.50383,64.23342,68.25227
7545.246,65.50854,64.23312,68.27242
7546.21,65.51387,64.23737,68.28233
7547.174,65.50951,64.24042,68.26134
7548.138,65.51308,64.24554,68.25857
7549.103,65.51292,64.24577,68.26741
7550.067,65.51626,64.25195,68.27449
7551.031,65.52791,64.2754,68.28131
7551.996,65.5298,64.27987,68.29173
7552.959,65.51882,64.27915,68.28928
7553.924,65.52264,64.29193,68.27944
7554.888,65.53243,64.28129,68.2759
7555.853,65.52881,64.27522,68.27766
7556.816,65.53661,64.26514,68.2823
7557.781,65.53714,64.27074,68.30091
7558.745,65.53017,64.28477,68.30779
7559.709,65.53534,64.29523,68.29326
7560.674,65.54331,64.29081,68.29304
7561.638,65.54313,64.27341,68.29421
7562.602,65.54938,64.28566,68.29903
7563.566,65.54638,64.29431,68.29993
7564.531,65.54005,64.28048,68.29526
7565.495,65.55019,64.28793,68.2969
7566.459,65.55403,64.29075,68.31509
7567.423,65.54822,64.28417,68.32443
7568.388,65.54137,64.30095,68.31628
7569.352,65.54368,64.31359,68.31879
7570.316,65.53458,64.30873,68.31327
7571.28,65.52149,64.30756,68.29306
7572.245,65.52694,64.30026,68.29673
7573.209,65.5433,64.30346,68.31855
7574.173,65.5468,64.32523,68.31872
7575.137,65.5411,64.33121,68.31059
7576.102,65.53936,64.32258,68.31334
7577.066,65.54186,64.31997,68.33375
7578.03,65.54172,64.33357,68.34522
7578.994,65.54044,64.34611,68.33748
7579.958,65.54009,64.33796,68.33029
7580.923,65.54829,64.33456,68.33898
7581.887,65.55016,64.32883,68.35408
7582.852,65.54435,64.31685,68.36055
7583.815,65.54289,64.31962,68.34377
7584.78,65.55013,64.32811,68.35061
7585.744,65.54426,64.33537,68.36649
7586.708,65.53152,64.32611,68.3689
7587.673,65.52816,64.32187,68.35706
7588.637,65.53787,64.33788,68.3638
7589.601,65.54015,64.34197,68.37508
7590.565,65.53078,64.33692,68.36552
7591.53,65.52369,64.3372,68.36523
7592.494,65.51723,64.32842,68.375
7593.458,65.51752,64.31979,68.37968
7594.422,65.51722,64.32832,68.37537
7595.387,65.5165,64.33307,68.37009
7596.351,65.52116,64.33083,68.37087
7597.315,65.51745,64.32507,68.36251
7598.279,65.51511,64.33567,68.36402
7599.244,65.51627,64.34586,68.36648
7600.208,65.51647,64.3423,68.36523
7601.172,65.51864,64.34496,68.37188
7602.136,65.5101,64.34501,68.38409
7603.101,65.50122,64.34063,68.37878
7604.065,65.5065,64.33562,68.37091
7605.029,65.50914,64.33131,68.37874
7605.993,65.50348,64.33327,68.38233
7606.958,65.49905,64.33913,68.38311
7607.922,65.4956,64.33463,68.38549
7608.886,65.48855,64.32554,68.38148
7609.85,65.48526,64.32412,68.38223
