data,data2
0.000251638826368343,129171.381533411
0.000251700389423077,129180.875822387
0.000251761952477811,129190.370111362
0.000251823515532544,129199.864400337
0.000251885078587278,129209.358689312
0.000251946641642012,129218.852978287
0.000252008204696746,129228.347267262
0.000252069767751479,129237.841556237
0.000252131330806213,129247.335845212
0.000252192893860947,129256.830134187
0.00025225445691568,129266.324423163
0.000252316019970414,129275.818712138
0.000252377583025148,129285.313001113
0.000252439146079882,129294.807290088
0.000252500709134615,129304.301579063
0.000252562272189349,129313.795868038
0.000252623835244083,129323.290157013
0.000252685398298817,129332.784445988
0.00025274696135355,129342.278734963
0.000252808524408284,129351.773023938
0.000252870087463018,129361.267312914
0.000252931650517752,129370.761601889
0.000252993213572485,129380.255890864
0.000253054776627219,129389.750179839
0.000253116339681953,129399.244468814
0.000253177902736686,129408.738757789
0.00025323946579142,129418.233046764
0.000253301028846154,129427.727335739
0.000253362591900888,129437.221624714
0.000253424154955621,129446.71591369
0.000253485718010355,129456.210202665
0.000253547281065089,129465.70449164
0.000253608844119822,129475.198780615
0.000253670407174556,129484.69306959
0.00025373197022929,129494.187358565
0.000253793533284024,129503.68164754
0.000253855096338757,129513.175936515
0.000253916659393491,129522.67022549
0.000253978222448225,129532.164514466
0.000254039785502959,129541.658803441
0.000254101348557692,129551.153092416
0.000254162911612426,129560.647381391
0.00025422447466716,129570.141670366
0.000254286037721893,129579.635959341
0.000254347600776627,129589.130248316
0.000254409163831361,129598.624537291
0.000254470726886095,129608.118826266
0.000254532289940828,129617.613115241
0.000254593852995562,129627.107404217
0.000254655416050296,129636.601693192
0.00025471697910503,129646.095982167
0.000254778542159763,129655.590271142
0.000254840105214497,129665.084560117
0.000254901668269231,129674.578849092
0.000254963231323965,129684.073138067
0.000255024794378698,129693.567427042
0.000255086357433432,129703.061716017
0.000255147920488166,129712.556004993
0.000255209483542899,129722.050293968
0.000255271046597633,129731.544582943
0.000255332609652367,129741.038871918
0.000255394172707101,129750.533160893
0.000255455735761834,129760.027449868
0.000255517298816568,129769.521738843
0.000255578861871302,129779.016027818
0.000255640424926036,129788.510316793
0.000255701987980769,129798.004605769
0.000255763551035503,129807.498894744
0.000255825114090237,129816.993183719
0.00025588667714497,129826.487472694
0.000255948240199704,129835.981761669
0.000256009803254438,129845.476050644
0.000256071366309172,129854.970339619
0.000256132929363905,129864.464628594
0.000256194492418639,129873.958917569
0.000256256055473373,129883.453206545
0.000256317618528106,129892.94749552
0.00025637918158284,129902.441784495
0.000256440744637574,129911.93607347
0.000256502307692308,129921.430362445
0.000256563870747041,129930.92465142
0.000256625433801775,129940.418940395
0.000256686996856509,129949.91322937
0.000256748559911243,129959.407518345
0.000256810122965976,129968.90180732
0.00025687168602071,129978.396096296
0.000256933249075444,129987.890385271
0.000256994812130178,129997.384674246
0.000257056375184911,130006.878963221
0.000257117938239645,130016.373252196
0.000257179501294379,130025.867541171
0.000257241064349112,130035.361830146
0.000257302627403846,130044.856119121
0.00025736419045858,130054.350408096
0.000257425753513314,130063.844697072
0.000257487316568047,130073.338986047
0.000257548879622781,130082.833275022
0.000257610442677515,130092.327563997
0.000257672005732249,130101.821852972
0.000257733568786982,130111.316141947
0.000257795131841716,130120.810430922
0.00025785669489645,130130.304719897
0.000257918257951183,130139.799008872
0.000257979821005917,130149.293297848
0.000258041384060651,130158.787586823
0.000258102947115385,130168.281875798
0.000258164510170118,130177.776164773
0.000258226073224852,130187.270453748
0.000258287636279586,130196.764742723
0.00025834919933432,130206.259031698
0.000258410762389053,130215.753320673
0.000258472325443787,130225.247609648
0.000258533888498521,130234.741898623
0.000258595451553254,130244.236187599
0.000258657014607988,130253.730476574
0.000258718577662722,130263.224765549
0.000258780140717456,130272.719054524
0.000258841703772189,130282.213343499
0.000258903266826923,130291.707632474
0.000258964829881657,130301.201921449
0.000259026392936391,130310.696210424
0.000259087955991124,130320.190499399
0.000259149519045858,130329.684788375
0.000259211082100592,130339.17907735
0.000259272645155325,130348.673366325
0.000259334208210059,130358.1676553
0.000259395771264793,130367.661944275
0.000259457334319527,130377.15623325
0.00025951889737426,130386.650522225
0.000259580460428994,130396.1448112
0.000259642023483728,130405.639100175
0.000259703586538462,130415.133389151
0.000259765149593195,130424.627678126
0.000259826712647929,130434.121967101
0.000259888275702663,130443.616256076
0.000259949838757396,130453.110545051
0.00026001140181213,130462.604834026
0.000260072964866864,130472.099123001
0.000260134527921598,130481.593411976
0.000260196090976331,130491.087700951
0.000260257654031065,130500.581989926
0.000260319217085799,130510.076278902
0.000260380780140533,130519.570567877
0.000260442343195266,130529.064856852
0.00026050390625,130538.559145827
0.000260565469304734,130548.053434802
0.000260627032359467,130557.547723777
0.000260688595414201,130567.042012752
0.000260750158468935,130576.536301727
0.000260811721523669,130586.030590702
0.000260873284578402,130595.524879678
0.000260934847633136,130605.019168653
0.00026099641068787,130614.513457628
0.000261057973742604,130624.007746603
0.000261119536797337,130633.502035578
0.000261181099852071,130642.996324553
0.000261242662906805,130652.490613528
0.000261304225961538,130661.984902503
0.000261365789016272,130671.479191478
0.000261427352071006,130680.973480454
0.00026148891512574,130690.467769429
0.000261550478180473,130699.962058404
0.000261612041235207,130709.456347379
0.000261673604289941,130718.950636354
0.000261735167344675,130728.444925329
0.000261796730399408,130737.939214304
0.000261858293454142,130747.433503279
0.000261919856508876,130756.927792254
0.000261981419563609,130766.422081229
0.000262042982618343,130775.916370205
0.000262104545673077,130785.41065918
0.000262166108727811,130794.904948155
0.000262227671782544,130804.39923713
0.000262289234837278,130813.893526105
0.000262350797892012,130823.38781508
0.000262412360946746,130832.882104055
0.000262473924001479,130842.37639303
0.000262535487056213,130851.870682005
0.000262597050110947,130861.364970981
0.00026265861316568,130870.859259956
0.000262720176220414,130880.353548931
0.000262781739275148,130889.847837906
0.000262843302329882,130899.342126881
0.000262904865384615,130908.836415856
0.000262966428439349,130918.330704831
0.000263027991494083,130927.824993806
0.000263089554548817,130937.319282781
0.00026315111760355,130946.813571757
0.000263212680658284,130955.946155908
0.000263274243713018,130965.033957138
0.000263335806767751,130974.121758369
0.000263397369822485,130983.209559599
0.000263458932877219,130992.29736083
0.000263520495931953,131001.38516206
0.000263582058986686,131010.472963291
0.00026364362204142,131019.560764521
0.000263705185096154,131028.648565752
0.000263766748150888,131037.736366982
0.000263828311205621,131046.824168213
0.000263889874260355,131055.911969443
0.000263951437315089,131064.999770674
0.000264013000369822,131074.087571904
0.000264074563424556,131083.175373135
0.00026413612647929,131092.263174365
0.000264197689534024,131101.350975596
0.000264259252588757,131110.438776826
0.000264320815643491,131119.526578057
0.000264382378698225,131128.614379287
0.000264443941752959,131137.702180518
0.000264505504807692,131146.789981748
0.000264567067862426,131155.877782979
0.00026462863091716,131164.965584209
0.000264690193971893,131174.05338544
0.000264751757026627,131183.14118667
0.000264813320081361,131192.2289879
0.000264874883136095,131201.316789131
0.000264936446190828,131210.404590361
0.000264998009245562,131219.492391592
0.000265059572300296,131228.580192822
0.00026512113535503,131237.667994053
0.000265182698409763,131246.755795283
0.000265244261464497,131255.843596514
0.000265305824519231,131264.931397744
0.000265367387573964,131274.019198975
0.000265428950628698,131283.107000205
0.000265490513683432,131292.194801436
0.000265552076738166,131301.282602666
0.000265613639792899,131310.370403897
0.000265675202847633,131319.458205127
0.000265736765902367,131328.546006358
0.000265798328957101,131337.633807588
0.000265859892011834,131346.721608819
0.000265921455066568,131355.809410049
0.000265983018121302,131364.89721128
0.000266044581176035,131373.98501251
0.000266106144230769,131383.07281374
0.000266167707285503,131392.160614971
0.000266229270340237,131401.248416201
0.00026629083339497,131410.336217432
0.000266352396449704,131419.424018662
0.000266413959504438,131428.511819893
0.000266475522559172,131437.599621123
0.000266537085613905,131446.687422354
0.000266598648668639,131455.775223584
0.000266660211723373,131464.863024815
0.000266721774778107,131473.950826045
0.00026678333783284,131483.038627276
0.000266844900887574,131492.126428506
0.000266906463942308,131501.214229737
0.000266968026997041,131510.302030967
0.000267029590051775,131519.389832198
0.000267091153106509,131528.477633428
0.000267152716161243,131537.565434659
0.000267214279215976,131546.653235889
0.00026727584227071,131555.74103712
0.000267337405325444,131564.82883835
0.000267398968380177,131573.916639581
0.000267460531434911,131583.004440811
0.000267522094489645,131592.092242041
0.000267583657544379,131601.180043272
0.000267645220599112,131610.267844502
0.000267706783653846,131619.355645733
0.00026776834670858,131628.443446963
0.000267829909763314,131637.531248194
0.000267891472818047,131646.619049424
0.000267953035872781,131655.706850655
0.000268014598927515,131664.794651885
0.000268076161982249,131673.882453116
0.000268137725036982,131682.970254346
0.000268199288091716,131692.058055577
0.00026826085114645,131701.145856807
0.000268322414201183,131710.233658038
0.000268383977255917,131719.321459268
0.000268445540310651,131728.409260499
0.000268507103365385,131737.497061729
0.000268568666420118,131746.58486296
0.000268630229474852,131755.67266419
0.000268691792529586,131764.760465421
0.00026875335558432,131773.848266651
0.000268814918639053,131782.936067882
0.000268876481693787,131792.023869112
0.000268938044748521,131801.111670343
0.000268999607803254,131810.199471573
0.000269061170857988,131819.287272803
0.000269122733912722,131828.375074034
0.000269184296967456,131837.462875264
0.000269245860022189,131846.550676495
0.000269307423076923,131855.638477725
0.000269368986131657,131864.726278956
0.000269430549186391,131873.814080186
0.000269492112241124,131882.901881417
0.000269553675295858,131891.989682647
0.000269615238350592,131901.077483878
0.000269676801405325,131910.165285108
0.000269738364460059,131919.253086339
0.000269799927514793,131928.340887569
0.000269861490569527,131937.4286888
0.00026992305362426,131946.51649003
0.000269984616678994,131955.604291261
0.000270046179733728,131964.692092491
0.000270107742788462,131973.779893722
0.000270169305843195,131982.867694952
0.000270230868897929,131991.955496183
0.000270292431952663,132001.043297413
0.000270353995007396,132010.131098643
0.00027041555806213,132019.218899874
0.000270477121116864,132028.306701104
0.000270538684171598,132037.394502335
0.000270600247226331,132046.482303565
0.000270661810281065,132055.570104796
0.000270723373335799,132064.657906026
0.000270784936390533,132073.745707257
0.000270846499445266,132082.833508487
0.0002709080625,132091.921309718
0.000270969625554734,132101.009110948
0.000271031188609467,132110.096912179
0.000271092751664201,132119.184713409
0.000271154314718935,132128.27251464
0.000271215877773669,132137.36031587
0.000271277440828402,132146.448117101
0.000271339003883136,132155.535918331
0.00027140056693787,132164.623719562
0.000271462129992604,132173.711520792
0.000271523693047337,132182.799322023
0.000271585256102071,132191.887123253
0.000271646819156805,132200.974924484
0.000271708382211538,132210.062725714
0.000271769945266272,132219.150526944
0.000271831508321006,132228.238328175
0.00027189307137574,132237.326129405
0.000271954634430473,132246.413930636
0.000272016197485207,132255.501731866
0.000272077760539941,132264.589533097
0.000272139323594675,132273.677334327
0.000272200886649408,132282.765135558
0.000272262449704142,132291.852936788
0.000272324012758876,132300.940738019
0.000272385575813609,132310.028539249
0.000272447138868343,132319.11634048
0.000272508701923077,132328.20414171
0.000272570264977811,132337.291942941
0.000272631828032544,132346.379744171
0.000272693391087278,132355.467545402
0.000272754954142012,132364.555346632
0.000272816517196746,132373.643147863
0.000272878080251479,132382.730949093
0.000272939643306213,132391.818750324
0.000273001206360947,132400.906551554
0.00027306276941568,132409.994352785
0.000273124332470414,132419.082154015
0.000273185895525148,132428.169955246
0.000273247458579882,132437.257756476
0.000273309021634615,132446.345557706
0.000273370584689349,132455.433358937
0.000273432147744083,132464.521160167
0.000273493710798817,132473.608961398
0.00027355527385355,132482.696762628
0.000273616836908284,132491.784563859
0.000273678399963018,132500.872365089
0.000273739963017751,132509.96016632
0.000273801526072485,132519.04796755
0.000273863089127219,132528.135768781
0.000273924652181953,132537.223570011
0.000273986215236686,132546.311371242
0.00027404777829142,132555.399172472
0.000274109341346154,132564.486973703
0.000274170904400888,132573.574774933
0.000274232467455621,132582.662576164
0.000274294030510355,132591.750377394
0.000274355593565089,132600.838178625
0.000274417156619822,132609.925979855
0.000274478719674556,132619.013781086
0.00027454028272929,132628.101582316
0.000274601845784024,132637.189383547
0.000274663408838757,132646.277184777
0.000274724971893491,132655.364986007
0.000274786534948225,132664.452787238
0.000274848098002959,132673.540588468
0.000274909661057692,132682.628389699
0.000274971224112426,132691.716190929
0.00027503278716716,132700.80399216
0.000275094350221894,132709.89179339
0.000275155913276627,132718.979594621
0.000275217476331361,132728.067395851
0.000275279039386095,132737.155197082
0.000275340602440828,132746.242998312
0.000275402165495562,132755.330799543
0.000275463728550296,132764.418600773
0.00027552529160503,132773.506402004
0.000275586854659763,132782.594203234
0.000275648417714497,132791.682004465
0.000275709980769231,132800.769805695
0.000275771543823964,132809.857606926
0.000275833106878698,132818.945408156
0.000275894669933432,132828.033209387
0.000275956232988166,132837.121010617
0.000276017796042899,132846.208811847
0.000276079359097633,132855.296613078
0.000276140922152367,132864.384414308
0.000276202485207101,132873.472215539
0.000276264048261834,132882.560016769
0.000276325611316568,132891.647818
0.000276387174371302,132900.73561923
0.000276448737426035,132909.823420461
0.000276510300480769,132918.911221691
0.000276571863535503,132927.999022922
0.000276633426590237,132937.086824152
0.00027669498964497,132946.174625383
0.000276756552699704,132955.262426613
0.000276818115754438,132964.350227844
0.000276879678809172,132973.438029074
0.000276941241863905,132982.525830305
0.000277002804918639,132991.613631535
0.000277064367973373,133000.701432766
0.000277125931028107,133009.789233996
0.00027718749408284,133018.877035227
0.000277249057137574,133027.964836457
0.000277310620192308,133037.052637688
0.000277372183247041,133046.140438918
0.000277433746301775,133055.228240149
0.000277495309356509,133064.316041379
0.000277556872411243,133073.403842609
0.000277618435465976,133082.49164384
0.00027767999852071,133091.57944507
0.000277741561575444,133100.667246301
0.000277803124630178,133109.919966402
0.000277864687684911,133119.408678185
0.000277926250739645,133128.897389968
0.000277987813794379,133138.386101751
0.000278049376849112,133147.874813534
0.000278110939903846,133157.363525317
0.00027817250295858,133166.8522371
0.000278234066013314,133176.340948884
0.000278295629068047,133185.829660667
0.000278357192122781,133195.31837245
0.000278418755177515,133204.807084233
0.000278480318232248,133214.295796016
0.000278541881286982,133223.784507799
0.000278603444341716,133233.273219582
0.00027866500739645,133242.761931365
0.000278726570451183,133252.250643148
0.000278788133505917,133261.739354931
0.000278849696560651,133271.228066714
0.000278911259615385,133280.716778497
0.000278972822670118,133290.20549028
0.000279034385724852,133299.694202063
0.000279095948779586,133309.182913846
0.00027915751183432,133318.671625629
0.000279219074889053,133328.160337412
0.000279280637943787,133337.649049195
0.000279342200998521,133347.137760978
0.000279403764053254,133356.626472762
0.000279465327107988,133366.115184545
0.000279526890162722,133375.603896328
0.000279588453217456,133385.092608111
0.000279650016272189,133394.581319894
0.000279711579326923,133404.070031677
0.000279773142381657,133413.55874346
0.000279834705436391,133423.047455243
0.000279896268491124,133432.536167026
0.000279957831545858,133442.024878809
0.000280019394600592,133451.513590592
0.000280080957655325,133461.002302375
0.000280142520710059,133470.491014158
0.000280204083764793,133479.979725941
0.000280265646819527,133489.468437724
0.00028032720987426,133498.957149507
0.000280388772928994,133508.44586129
0.000280450335983728,133517.934573073
0.000280511899038462,133527.423284856
0.000280573462093195,133536.91199664
0.000280635025147929,133546.400708423
0.000280696588202663,133555.889420206
0.000280758151257396,133565.378131989
0.00028081971431213,133574.866843772
0.000280881277366864,133584.355555555
0.000280942840421598,133593.844267338
0.000281004403476331,133603.332979121
0.000281065966531065,133612.821690904
0.000281127529585799,133622.310402687
0.000281189092640533,133631.79911447
0.000281250655695266,133641.287826253
0.00028131221875,133650.776538036
0.000281373781804734,133660.265249819
0.000281435344859467,133669.753961602
0.000281496907914201,133679.242673385
0.000281558470968935,133688.731385168
0.000281620034023669,133698.220096951
0.000281681597078402,133707.708808735
0.000281743160133136,133717.197520518
0.00028180472318787,133726.686232301
0.000281866286242604,133736.174944084
0.000281927849297337,133745.663655867
0.000281989412352071,133755.15236765
0.000282050975406805,133764.641079433
0.000282112538461538,133774.129791216
0.000282174101516272,133783.618502999
0.000282235664571006,133793.107214782
0.00028229722762574,133802.595926565
0.000282358790680473,133812.084638348
0.000282420353735207,133821.573350131
0.000282481916789941,133831.062061914
0.000282543479844675,133840.550773697
0.000282605042899408,133850.03948548
0.000282666605954142,133859.528197263
0.000282728169008876,133869.016909046
0.000282789732063609,133878.505620829
0.000282851295118343,133887.994332613
0.000282912858173077,133897.483044396
0.000282974421227811,133906.971756179
0.000283035984282544,133916.460467962
0.000283097547337278,133925.949179745
0.000283159110392012,133935.437891528
0.000283220673446746,133944.926603311
0.000283282236501479,133954.415315094
0.000283343799556213,133963.904026877
0.000283405362610947,133973.39273866
0.00028346692566568,133982.881450443
0.000283528488720414,133992.370162226
0.000283590051775148,134001.858874009
0.000283651614829882,134011.347585792
0.000283713177884615,134020.836297575
0.000283774740939349,134030.325009358
0.000283836303994083,134039.813721141
0.000283897867048817,134049.302432924
0.00028395943010355,134058.791144708
0.000284020993158284,134068.279856491
0.000284082556213018,134077.768568274
0.000284144119267751,134087.257280057
0.000284205682322485,134096.74599184
0.000284267245377219,134106.234703623
0.000284328808431953,134115.723415406
0.000284390371486686,134125.212127189
0.00028445193454142,134134.700838972
0.000284513497596154,134144.189550755
0.000284575060650888,134153.678262538
0.000284636623705621,134163.166974321
0.000284698186760355,134172.655686104
0.000284759749815089,134182.144397887
0.000284821312869822,134191.63310967
0.000284882875924556,134201.121821453
0.00028494443897929,134210.610533236
0.000285006002034024,134220.099245019
0.000285067565088757,134229.587956802
0.000285129128143491,134239.076668585
0.000285190691198225,134248.565380369
0.000285252254252959,134258.054092152
0.000285313817307692,134267.542803935
0.000285375380362426,134277.031515718
0.00028543694341716,134286.520227501
0.000285498506471893,134296.008939284
0.000285560069526627,134305.497651067
0.000285621632581361,134314.98636285
0.000285683195636095,134324.475074633
0.000285744758690828,134333.963786416
0.000285806321745562,134343.452498199
0.000285867884800296,134352.941209982
0.00028592944785503,134362.429921765
0.000285991010909763,134371.918633548
0.000286052573964497,134381.407345331
0.000286114137019231,134390.896057114
0.000286175700073965,134400.384768897
0.000286237263128698,134409.87348068
0.000286298826183432,134419.362192464
0.000286360389238166,134428.850904247
0.000286421952292899,134438.33961603
0.000286483515347633,134447.828327813
0.000286545078402367,134457.317039596
0.000286606641457101,134466.805751379
0.000286668204511834,134476.294463162
0.000286729767566568,134485.783174945
0.000286791330621302,134495.271886728
0.000286852893676036,134504.760598511
0.000286914456730769,134514.249310294
0.000286976019785503,134523.738022077
0.000287037582840237,134533.22673386
0.00028709914589497,134542.715445643
0.000287160708949704,134552.204157426
0.000287222272004438,134561.692869209
0.000287283835059172,134571.181580992
0.000287345398113905,134580.670292775
0.000287406961168639,134590.159004558
0.000287468524223373,134599.647716342
0.000287530087278106,134609.136428125
0.00028759165033284,134618.625139908
0.000287653213387574,134628.113851691
0.000287714776442308,134637.602563474
0.000287776339497041,134647.091275257
0.000287837902551775,134656.57998704
0.000287899465606509,134666.068698823
0.000287961028661243,134675.557410606
0.000288022591715976,134685.046122389
0.00028808415477071,134694.534834172
0.000288145717825444,134704.023545955
0.000288207280880178,134713.512257738
0.000288268843934911,134723.000969521
0.000288330406989645,134732.489681304
0.000288391970044379,134741.978393087
0.000288453533099112,134751.46710487
0.000288515096153846,134760.955816653
0.00028857665920858,134770.444528437
0.000288638222263314,134779.93324022
0.000288699785318047,134789.421952003
0.000288761348372781,134798.910663786
0.000288822911427515,134808.399375569
0.000288884474482249,134817.888087352
0.000288946037536982,134827.376799135
0.000289007600591716,134836.865510918
0.00028906916364645,134846.354222701
0.000289130726701183,134855.842934484
0.000289192289755917,134865.331646267
0.000289253852810651,134874.82035805
0.000289315415865385,134884.309069833
0.000289376978920118,134893.797781616
0.000289438541974852,134903.286493399
0.000289500105029586,134912.775205182
0.00028956166808432,134922.263916965
0.000289623231139053,134931.752628748
0.000289684794193787,134941.241340531
0.000289746357248521,134950.730052315
0.000289807920303254,134960.218764098
0.000289869483357988,134969.707475881
0.000289931046412722,134979.196187664
0.000289992609467456,134988.684899447
0.000290054172522189,134998.17361123
0.000290115735576923,135007.662323013
0.000290177298631657,135017.151034796
0.000290238861686391,135026.639746579
0.000290300424741124,135036.128458362
0.000290361987795858,135045.617170145
0.000290423550850592,135055.105881928
0.000290485113905325,135064.594593711
0.000290546676960059,135074.083305494
0.000290608240014793,135083.572017277
0.000290669803069527,135093.06072906
0.00029073136612426,135102.549440843
0.000290792929178994,135112.038152626
0.000290854492233728,135121.526864409
0.000290916055288462,135131.015576193
0.000290977618343195,135140.504287976
0.000291039181397929,135149.992999759
0.000291100744452663,135159.481711542
0.000291162307507396,135168.970423325
0.00029122387056213,135178.459135108
0.000291285433616864,135187.947846891
0.000291346996671598,135197.436558674
0.000291408559726331,135206.925270457
0.000291470122781065,135216.41398224
0.000291531685835799,135225.902694023
0.000291593248890533,135235.391405806
0.000291654811945266,135244.880117589
0.000291716375,135254.368829372
0.000291777938054734,135263.857541155
0.000291839501109467,135273.346252938
0.000291901064164201,135282.834964721
0.000291962627218935,135292.323676504
0.000292024190273669,135301.812388287
0.000292085753328402,135311.301100071
0.000292147316383136,135320.789811854
0.00029220887943787,135330.278523637
0.000292270442492604,135339.76723542
0.000292332005547337,135349.255947203
0.000292393568602071,135358.744658986
0.000292455131656805,135368.233370769
0.000292516694711538,135377.722082552
0.000292578257766272,135387.210794335
0.000292639820821006,135396.699506118
0.00029270138387574,135406.188217901
0.000292762946930473,135415.676929684
0.000292824509985207,135425.165641467
0.000292886073039941,135434.65435325
0.000292947636094675,135444.143065033
0.000293009199149408,135453.631776816
0.000293070762204142,135463.120488599
0.000293132325258876,135472.609200382
0.000293193888313609,135482.097912166
0.000293255451368343,135491.586623949
0.000293317014423077,135501.075335732
0.000293378577477811,135510.564047515
0.000293440140532544,135520.052759298
0.000293501703587278,135529.541471081
0.000293563266642012,135539.030182864
0.000293624829696746,135548.518894647
0.000293686392751479,135558.00760643
0.000293747955806213,135567.496318213
0.000293809518860947,135576.985029996
0.00029387108191568,135586.473741779
0.000293932644970414,135595.962453562
0.000293994208025148,135605.451165345
0.000294055771079882,135614.939877128
0.000294117334134615,135624.428588911
0.000294178897189349,135633.448584756
0.000294240460244083,135642.466547381
0.000294302023298817,135651.484510005
0.00029436358635355,135660.502472629
0.000294425149408284,135669.520435254
0.000294486712463018,135678.538397878
0.000294548275517751,135687.556360502
0.000294609838572485,135696.574323127
0.000294671401627219,135705.592285751
0.000294732964681953,135714.610248375
0.000294794527736686,135723.628211
0.00029485609079142,135732.646173624
0.000294917653846154,135741.664136248
0.000294979216900888,135750.682098873
0.000295040779955621,135759.700061497
0.000295102343010355,135768.718024121
0.000295163906065089,135777.735986746
0.000295225469119823,135786.75394937
0.000295287032174556,135795.771911994
0.00029534859522929,135804.789874618
0.000295410158284024,135813.807837243
0.000295471721338757,135822.825799867
0.000295533284393491,135831.843762491
0.000295594847448225,135840.861725116
0.000295656410502959,135849.87968774
0.000295717973557692,135858.897650364
0.000295779536612426,135867.915612989
0.00029584109966716,135876.933575613
0.000295902662721893,135885.951538237
0.000295964225776627,135894.969500862
0.000296025788831361,135903.987463486
0.000296087351886095,135913.00542611
0.000296148914940828,135922.023388735
0.000296210477995562,135931.041351359
0.000296272041050296,135940.059313983
0.00029633360410503,135949.077276608
0.000296395167159763,135958.095239232
0.000296456730214497,135967.113201856
0.000296518293269231,135976.131164481
0.000296579856323964,135985.149127105
0.000296641419378698,135994.167089729
0.000296702982433432,136003.185052354
0.000296764545488166,136012.203014978
0.000296826108542899,136021.220977602
0.000296887671597633,136030.238940226
0.000296949234652367,136039.256902851
0.000297010797707101,136048.274865475
0.000297072360761834,136057.292828099
0.000297133923816568,136066.310790724
0.000297195486871302,136075.328753348
0.000297257049926036,136084.346715972
0.000297318612980769,136093.364678597
0.000297380176035503,136102.382641221
0.000297441739090237,136111.400603845
0.00029750330214497,136120.41856647
0.000297564865199704,136129.436529094
0.000297626428254438,136138.454491718
0.000297687991309172,136147.472454343
0.000297749554363905,136156.490416967
0.000297811117418639,136165.508379591
0.000297872680473373,136174.526342216
0.000297934243528107,136183.54430484
0.00029799580658284,136192.562267464
0.000298057369637574,136201.580230089
0.000298118932692308,136210.598192713
0.000298180495747041,136219.616155337
0.000298242058801775,136228.634117962
0.000298303621856509,136237.652080586
0.000298365184911243,136246.67004321
0.000298426747965976,136255.688005835
0.00029848831102071,136264.705968459
0.000298549874075444,136273.723931083
0.000298611437130177,136282.741893708
0.000298673000184911,136291.759856332
0.000298734563239645,136300.777818956
0.000298796126294379,136309.79578158
0.000298857689349112,136318.813744205
0.000298919252403846,136327.831706829
0.00029898081545858,136336.849669453
0.000299042378513314,136345.867632078
0.000299103941568047,136354.885594702
0.000299165504622781,136363.903557326
0.000299227067677515,136372.921519951
0.000299288630732249,136381.939482575
0.000299350193786982,136390.957445199
0.000299411756841716,136399.975407824
0.00029947331989645,136408.993370448
0.000299534882951183,136418.011333072
0.000299596446005917,136427.029295697
0.000299658009060651,136436.047258321
0.000299719572115385,136445.065220945
0.000299781135170118,136454.08318357
0.000299842698224852,136463.101146194
0.000299904261279586,136472.119108818
0.00029996582433432,136481.137071443
0.000300027387389053,136490.155034067
0.000300088950443787,136499.172996691
0.000300150513498521,136508.190959316
0.000300212076553254,136517.20892194
0.000300273639607988,136526.226884564
0.000300335202662722,136535.244847189
0.000300396765717456,136544.262809813
0.000300458328772189,136553.280772437
0.000300519891826923,136562.298735062
0.000300581454881657,136571.316697686
0.000300643017936391,136580.33466031
0.000300704580991124,136589.352622935
0.000300766144045858,136598.370585559
0.000300827707100592,136607.388548183
0.000300889270155325,136616.406510807
0.000300950833210059,136625.424473432
0.000301012396264793,136634.442436056
0.000301073959319527,136643.46039868
0.00030113552237426,136652.478361305
0.000301197085428994,136661.496323929
0.000301258648483728,136670.514286553
0.000301320211538462,136679.532249178
0.000301381774593195,136688.550211802
0.000301443337647929,136697.568174426
0.000301504900702663,136706.586137051
0.000301566463757396,136715.604099675
0.00030162802681213,136724.622062299
0.000301689589866864,136733.640024924
0.000301751152921598,136742.657987548
0.000301812715976331,136751.675950172
0.000301874279031065,136760.693912797
0.000301935842085799,136769.711875421
0.000301997405140533,136778.729838045
0.000302058968195266,136787.74780067
0.00030212053125,136796.765763294
0.000302182094304734,136805.783725918
0.000302243657359467,136814.801688543
0.000302305220414201,136823.819651167
0.000302366783468935,136832.837613791
0.000302428346523669,136841.855576415
0.000302489909578402,136850.87353904
0.000302551472633136,136859.891501664
0.00030261303568787,136868.909464288
0.000302674598742604,136877.927426913
0.000302736161797337,136886.945389537
0.000302797724852071,136895.963352161
0.000302859287906805,136904.981314786
0.000302920850961538,136913.99927741
0.000302982414016272,136923.017240034
0.000303043977071006,136932.035202659
0.00030310554012574,136941.053165283
0.000303167103180473,136950.071127907
0.000303228666235207,136959.089090532
0.000303290229289941,136968.107053156
0.000303351792344675,136977.12501578
0.000303413355399408,136986.142978405
0.000303474918454142,136995.160941029
0.000303536481508876,137004.178903653
0.000303598044563609,137013.196866278
0.000303659607618343,137022.214828902
0.000303721170673077,137031.232791526
0.000303782733727811,137040.250754151
0.000303844296782544,137049.268716775
0.000303905859837278,137058.286679399
0.000303967422892012,137067.304642024
0.000304028985946746,137076.322604648
0.000304090549001479,137085.340567272
0.000304152112056213,137094.358529897
0.000304213675110947,137103.376492521
0.00030427523816568,137112.394455145
0.000304336801220414,137121.412417769
0.000304398364275148,137130.430380394
0.000304459927329882,137139.448343018
0.000304521490384615,137148.466305642
0.000304583053439349,137157.484268267
0.000304644616494083,137166.502230891
0.000304706179548817,137175.520193515
0.00030476774260355,137184.53815614
0.000304829305658284,137193.556118764
0.000304890868713018,137202.574081388
0.000304952431767751,137211.592044013
0.000305013994822485,137220.610006637
0.000305075557877219,137229.627969261
0.000305137120931953,137238.645931886
0.000305198683986686,137247.66389451
0.00030526024704142,137256.681857134
0.000305321810096154,137265.699819759
0.000305383373150888,137274.717782383
0.000305444936205621,137283.735745007
