T(K),Vsol (cm3),ρsol (g/cm3),V_ice (cm3),Individual salt volumes (cm3),,,,Vol%,,,
,,,,Hydrohalite,Sylvite,Gypsum,Mirabilite,Hydrohalite,Sylvite,Gypsum,Mirabilite
244.1,11.2343,1.2334,0.0579466,0.0187838,0,0.000209527,0,98.9%,0.0%,1.1%,0.0%
244.05,11.1651,1.23347,0.0580545,0.018912,0,0.000208243,0,98.9%,0.0%,1.1%,0.0%
244,11.0969,1.23356,0.0570533,0.0185621,0,0.000204135,0,98.9%,0.0%,1.1%,0.0%
243.95,11.0296,1.23375,0.0556079,0.0180183,0,0.000198968,0,98.9%,0.0%,1.1%,0.0%
243.9,10.9634,1.23389,0.0551261,0.0178884,0,0.000196268,0,98.9%,0.0%,1.1%,0.0%
243.85,10.8981,1.23403,0.0543198,0.0176169,0,0.000192787,0,98.9%,0.0%,1.1%,0.0%
243.8,10.8338,1.23408,0.0540714,0.0175857,0,0.000190699,0,98.9%,0.0%,1.1%,0.0%
243.75,10.7523,1.23416,0.0675594,0.0203715,0.00194216,0.000237079,0,90.3%,8.6%,1.1%,0.0%
243.7,10.6593,1.23419,0.0771764,0.0224019,0.0033236,0.000268929,0,86.2%,12.8%,1.0%,0.0%
243.65,10.5681,1.23426,0.0752845,0.0218191,0.00323489,0.000261296,0,86.2%,12.8%,1.0%,0.0%
243.6,10.4782,1.2342,0.0751005,0.0218219,0.00324212,0.000258519,0,86.2%,12.8%,1.0%,0.0%
243.55,10.3904,1.23425,0.0727517,0.0210782,0.00312659,0.000249775,0,86.2%,12.8%,1.0%,0.0%
243.5,10.3043,1.23433,0.0711349,0.020584,0.00305184,0.000243177,0,86.2%,12.8%,1.0%,0.0%
243.45,10.2194,1.23432,0.0706497,0.0204787,0.00304082,0.000239733,0,86.2%,12.8%,1.0%,0.0%
243.4,10.1362,1.23435,0.0689598,0.019956,0.00296105,0.000233076,0,86.2%,12.8%,1.0%,0.0%
243.35,10.0544,1.23435,0.0681147,0.0197237,0.00292884,0.000228764,0,86.2%,12.8%,1.0%,0.0%
243.3,9.97432,1.23442,0.0662663,0.0191424,0.00283909,0.000221855,0,86.2%,12.8%,1.0%,0.0%
243.25,9.89554,1.23446,0.0653213,0.0188722,0.00280035,0.000217415,0,86.2%,12.8%,1.0%,0.0%
243.2,9.81807,1.23449,0.0643686,0.0185982,0.00276083,0.000213005,0,86.2%,12.8%,1.0%,0.0%
243.15,9.74181,1.23446,0.0636838,0.018416,0.00273629,0.000209332,0,86.2%,12.8%,1.0%,0.0%
243.1,9.66724,1.23457,0.0614834,0.0177052,0.00262461,0.000201849,0,86.2%,12.8%,1.0%,0.0%
243.05,9.59373,1.23461,0.0610396,0.017604,0.00261312,0.000198918,0,86.2%,12.8%,1.0%,0.0%
243,9.5215,1.23466,0.0599176,0.0172654,0.00256244,0.000194317,0,86.2%,12.8%,1.0%,0.0%
242.95,9.45045,1.23469,0.0590203,0.0170039,0.00252432,0.000190334,0,86.2%,12.8%,1.0%,0.0%
242.9,9.38064,1.23476,0.0578529,0.0166467,0.00247033,0.000185741,0,86.2%,12.8%,1.0%,0.0%
242.85,9.31171,1.2347,0.0578357,0.0166908,0.00248231,0.000183997,0,86.2%,12.8%,1.0%,0.0%
242.8,9.24421,1.23479,0.0558345,0.0160393,0.0023796,0.000177491,0,86.2%,12.8%,1.0%,0.0%
242.75,9.17781,1.23487,0.0549516,0.0157778,0.00234101,0.000173763,0,86.3%,12.8%,0.9%,0.0%
242.7,9.1124,1.23493,0.0542862,0.0155915,0.00231472,0.000170596,0,86.3%,12.8%,0.9%,0.0%
242.65,9.0481,1.23501,0.0532093,0.0152596,0.00226433,0.000166506,0,86.3%,12.8%,0.9%,0.0%
242.6,8.98466,1.23501,0.053,0.0152318,0.00226395,0.000164477,0,86.2%,12.8%,0.9%,0.0%
242.55,8.92231,1.23507,0.0517936,0.0148522,0.0022055,0.000160178,0,86.3%,12.8%,0.9%,0.0%
242.5,8.8609,1.2351,0.0511295,0.0146624,0.00217825,0.000157176,0,86.3%,12.8%,0.9%,0.0%
242.45,8.80046,1.23516,0.0502333,0.0143899,0.00213724,0.000153691,0,86.3%,12.8%,0.9%,0.0%
242.4,8.74102,1.23526,0.049134,0.0140443,0.00208413,0.000149807,0,86.3%,12.8%,0.9%,0.0%
242.35,8.68247,1.23536,0.0484534,0.0138456,0.00205513,0.000146906,0,86.3%,12.8%,0.9%,0.0%
242.3,8.62478,1.23544,0.0478587,0.0136764,0.00203091,0.000144227,0,86.3%,12.8%,0.9%,0.0%
242.25,8.56785,1.23543,0.0476642,0.0136484,0.00202988,0.00014244,0,86.3%,12.8%,0.9%,0.0%
242.2,8.51185,1.2355,0.0465371,0.013289,0.00197414,0.000138676,0,86.3%,12.8%,0.9%,0.0%
242.15,8.45677,1.23566,0.0452741,0.0128798,0.00191014,0.000134692,0,86.3%,12.8%,0.9%,0.0%
242.1,8.40232,1.23564,0.045729,0.0130804,0.00194655,0.000134361,0,86.3%,12.8%,0.9%,0.0%
242.05,8.34878,1.23574,0.0443466,0.012627,0.0018751,0.000130208,0,86.3%,12.8%,0.9%,0.0%
242,8.29597,1.23579,0.0439681,0.0125298,0.00186231,0.000128185,0,86.3%,12.8%,0.9%,0.0%
241.95,8.24397,1.23593,0.0428827,0.0121798,0.00180778,0.000124753,0,86.3%,12.8%,0.9%,0.0%
241.9,8.19262,1.23594,0.0430033,0.0122595,0.00182396,0.000123794,0,86.3%,12.8%,0.9%,0.0%
241.85,8.14205,1.23603,0.0419951,0.0119354,0.00177357,0.00012059,0,86.3%,12.8%,0.9%,0.0%
241.8,8.0922,1.23613,0.0412897,0.0117185,0.00174078,0.000118038,0,86.3%,12.8%,0.9%,0.0%
241.75,8.04306,1.2363,0.0404506,0.0114528,0.0016999,0.000115265,0,86.3%,12.8%,0.9%,0.0%
241.7,7.99457,1.23639,0.0402458,0.0114137,0.00169627,0.000113754,0,86.3%,12.8%,0.9%,0.0%
241.65,7.94674,1.23649,0.0396927,0.0112491,0.00167193,0.000111592,0,86.3%,12.8%,0.9%,0.0%
241.6,7.89953,1.23649,0.0396584,0.0112704,0.00167812,0.000110431,0,86.3%,12.9%,0.8%,0.0%
241.55,7.85303,1.23674,0.0378693,0.01066,0.00158029,0.000106018,0,86.3%,12.8%,0.9%,0.0%
241.5,7.8071,1.23675,0.0385601,0.010941,0.0016291,0.000106253,0,86.3%,12.9%,0.8%,0.0%
241.45,7.76179,1.23679,0.0379122,0.0107398,0.00159852,0.000104017,0,86.3%,12.8%,0.8%,0.0%
241.4,7.71709,1.2369,0.0370544,0.0104622,0.0015553,0.00010144,0,86.3%,12.8%,0.8%,0.0%
241.35,7.67297,1.23699,0.0367214,0.0103731,0.00154307,9.98E-05,0,86.3%,12.8%,0.8%,0.0%
241.3,7.62944,1.23714,0.035906,0.010109,0.00150201,9.74E-05,0,86.3%,12.8%,0.8%,0.0%
241.25,7.58646,1.23726,0.0356481,0.0100459,0.00149395,9.60E-05,0,86.3%,12.8%,0.8%,0.0%
241.2,7.54404,1.23735,0.0353248,0.00995874,0.00148189,9.45E-05,0,86.3%,12.8%,0.8%,0.0%
241.15,7.50217,1.23744,0.0348318,0.00980957,0.00145959,9.27E-05,0,86.3%,12.8%,0.8%,0.0%
241.1,7.46081,1.23761,0.0341038,0.00957443,0.00142313,9.05E-05,0,86.3%,12.8%,0.8%,0.0%
241.05,7.41999,1.23773,0.0338764,0.00952037,0.00141637,8.93E-05,0,86.3%,12.8%,0.8%,0.0%
241,7.3797,1.23776,0.033807,0.00952351,0.00141896,8.82E-05,0,86.3%,12.9%,0.8%,0.0%
240.95,7.33989,1.23789,0.033021,0.00926553,0.00137864,8.61E-05,0,86.3%,12.8%,0.8%,0.0%
240.9,7.30058,1.238,0.032676,0.00916737,0.00136452,8.46E-05,0,86.4%,12.9%,0.8%,0.0%
240.85,7.26172,1.2382,0.031918,0.00891809,0.00132558,8.26E-05,0,86.4%,12.8%,0.8%,0.0%
240.8,7.2234,1.23825,0.0321485,0.00902896,0.00134567,8.21E-05,0,86.3%,12.9%,0.8%,0.0%
240.75,7.1855,1.23838,0.0314212,0.00878984,0.00130833,8.01E-05,0,86.4%,12.9%,0.8%,0.0%
240.7,7.14808,1.23848,0.0311704,0.00872423,0.0012994,7.89E-05,0,86.4%,12.9%,0.8%,0.0%
240.65,7.11103,1.23873,0.0302503,0.00841313,0.00125024,7.67E-05,0,86.4%,12.8%,0.8%,0.0%
240.6,7.07449,1.23885,0.0303905,0.0084898,0.00126455,7.61E-05,0,86.4%,12.9%,0.8%,0.0%
240.55,7.03837,1.23899,0.0299216,0.00834295,0.00124222,7.47E-05,0,86.4%,12.9%,0.8%,0.0%
240.5,7.00275,1.23903,0.0300098,0.00840022,0.00125326,7.40E-05,0,86.4%,12.9%,0.8%,0.0%
240.45,6.96743,1.23923,0.029013,0.00805854,0.00119901,7.18E-05,0,86.4%,12.9%,0.8%,0.0%
240.4,6.93249,1.23948,0.0285452,0.00791045,0.00117642,7.04E-05,0,86.4%,12.8%,0.8%,0.0%
